ObjectID,GlobalID,Point #,Start Time at Point,Percent of the area within 50m covered by any shrub species,Percent of the area within 50m covered by sagebrush (Artemisia sp.),Shrub Species Present within 50m of the point,List any other shrub species present within 50m of the point,Count the number of trees or snags within 50m of the point,Percent of shrubs shorter than 1m,Percent of shrubs 1m-2m tall,Percent of shrubs 2m-3m tall,Percent of shrubs taller than 3m,Percent of the area within 50m of the point where cheatgrass is present,Point Notes,Next Point,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Average height of shrubs within 50m of the point (cm),x,y
895,516110ed-4ff6-47ae-a36d-c6f4d68edd48,03,06:52,1,,,,0,,,,,7,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,0-25cm,-113.994520508148,42.277930412627
896,7c6aeddb-ae37-47a5-8c0e-6ed6548aebaa,02,07:06,1,,,,0,,,,,9,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,0-25cm,-113.997434954355,42.277843223246
897,73404f06-7fc5-438b-9491-250f1ed3e7e4,01,07:22,2,,,,8,,,,,2,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,50-100cm,-113.997430926976,42.277844457749
898,821880de-8933-4a5d-9dee-4972ff09ea7c,05,07:45,1,,,,5,,,,,9,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,0-25cm,-113.999589447418,42.2775131940712
899,d9e0e9f6-7eda-425f-befa-84f641b4f04f,06,07:57,5,,,,3,,,,,0,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,50-100cm,-113.997413479775,42.2756187870978
900,d7b4d033-e203-464d-bdff-f6f807b80af8,07,08:08,7,,,,1,,,,,0,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,25-50cm,-113.994528358315,42.2756630047531
901,df702477-8032-4bff-a1a7-de044a1ae533,11,08:19,4,,,,0,,,,,3,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,50-100cm,-113.994425178784,42.2733326824925
902,fe7a63a9-9a49-43e1-849a-b402b2e8d47c,10,08:36,0,,,,5,,,,,7,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,0-25cm,-113.997226584723,42.273270054654
903,223cbefe-1d3b-4a48-b228-661d7740484b,13,08:54,0,,,,5,,,,,7,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,0-25cm,-113.997223301681,42.273267585115
904,b9a0203f-ffb4-4859-aae6-e8193692f127,14,09:06,0,,,,8,,,,,7,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,0-25cm,-113.997227718581,42.2712408630374
905,fd684fb1-f39a-4972-b1c0-5ea96de4bfc5,15,18:07,5,,,,3,,,,,1,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,0-25cm,-113.99457264261,42.2712768718819
906,27db8915-b4e6-4843-bfa2-7910528d10ec,16,09:30,5,,,,5,,,,,0,,,88f96261-4275-4ac0-ac36-e6936298f628,5/31/2024 12:12:13 AM,will.harrod,5/31/2024 12:12:13 AM,will.harrod,25-50cm,-113.994563514038,42.271270013058
907,fa8a465e-a3cf-4cc8-98d3-5dc5c1515ce3,13,05:41,1,,,,0,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,0-25cm,-114.04315168,42.20490408
908,73ef3916-cf4b-418a-9790-eb0aba74fdba,09,05:52,2,,,,13,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,25-50cm,-114.04303502,42.20707348
909,d8751e39-67f1-44f5-bcdf-eee4069b3eab,10,06:06,1,,,,3,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,0-25cm,-114.04007764,42.20701287
910,a39a4789-9742-43e3-a139-829c64eae1d6,06,06:16,3,,,,7,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,25-50cm,-114.03998135,42.20921601
911,bc7b41c6-6f27-4137-9223-7981d8280430,05,06:31,1,,,,10,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,0-25cm,-114.04294928,42.20928327
912,dc5c070c-6406-4338-82b7-e8c37391edc0,01,06:43,2,,,,6,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,25-50cm,-114.04286348,42.21152053
913,ad6e4c95-f5b6-4914-a235-a7be17442635,02,06:55,1,,,,6,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,0-25cm,-114.03990305,42.21140623
914,1dd7fb70-47ad-491d-8b1d-76b1abab7133,03,07:05,2,,,,18,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,25-50cm,-114.03693288,42.21134808
915,e4488c56-dfca-43e1-b0df-21e340f70800,04,07:34,3,,,,88,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,50-100cm,-114.03403559,42.21125548
916,23dd9f07-f306-4244-bcdf-24f8aef2efff,08,07:51,2,,,,175,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,50-100cm,-114.03405448,42.20904416
917,e30110f9-6d82-4ecb-8c75-f57598cdb529,07,08:04,1,,,,0,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,25-50cm,-114.03703157,42.20913962
918,bb24ff7f-776e-4123-b7fe-cb047f1fa749,11,08:16,2,,,,0,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,0-25cm,-114.03714627,42.20694745
919,93ba2ffe-1dfe-4439-9bd6-a36109fd45b7,12,08:27,2,,,,0,,,,,0,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,50-100cm,-114.03416458,42.20687613
920,1d0cd820-3e58-47a4-ab21-b1f08838166e,16,08:38,2,,,,9,,,,,3,Could not get on point. There was a steep drop. Took this count about 15 m N of the point,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,50-100cm,-114.03421091,42.20487961
921,2761646f-5459-4218-a737-e3e81a699c10,15,08:53,2,,,,22,,,,,4,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,50-100cm,-114.03720377,42.2047449
922,bcb9182b-502c-4958-99f4-1ac9ad2d2f73,14,09:07,1,,,,134,,,,,3,,,1e2f6a8d-cddb-4e7f-8ebc-ae7f73764c6c,5/31/2024 4:10:56 PM,will.harrod,5/31/2024 4:10:56 PM,will.harrod,0-25cm,-114.04043802,42.20469339
923,8e0eee74-0bdb-4962-a2f1-05dee186a98d,06,06:15,2,,,,6,,,,,7,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,0-25cm,-113.65724236,41.56244526
924,e232a828-b6e7-41fe-9358-daa603515147,07,06:25,2,,,,0,,,,,7,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,0-25cm,-113.65422857,41.56253206
925,2a302fb7-3b08-42f0-a113-b2b186bf729c,04,06:35,2,,,,0,,,,,8,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,0-25cm,-113.65436068,41.56475984
926,3223d1c9-689d-44b1-85a8-46b043d1d0e1,03,06:44,2,,,,0,,,,,7,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,0-25cm,-113.65740058,41.56465926
927,9dd4db9b-9004-4277-9bb3-936bbc0e81ea,01,06:54,2,,,,0,,,,,6,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,0-25cm,-113.65760813,41.5670768
928,aae0c0f1-28f4-456e-b997-81157666e59f,02,07:06,3,,,,0,,,,,5,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,0-25cm,-113.66041399,41.56454526
929,7c3c667d-3e4c-4dfa-93fa-ef2555c24d7a,05,07:15,1,,,,36,,,,,9,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,25-50cm,-113.66025972,41.56230986
930,5aa372d9-8b32-49af-933d-ad6791486807,08,07:27,2,,,,19,,,,,7,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,0-25cm,-113.65710264,41.56018294
931,69d02f36-661b-430a-bfc7-d0b385e146e3,09,07:37,1,,,,4,,,,,7,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,25-50cm,-113.65696042,41.55795577
932,b4a65770-1980-43de-8664-1f0334c231e7,10,07:52,2,,,,1,,,,,8,,,f7805dd2-3811-4ae1-841e-615c0ebac1b1,5/31/2024 4:10:59 PM,will.harrod,5/31/2024 4:10:59 PM,will.harrod,50-100cm,-113.65676775,41.55574286
933,ffed6cdc-ecd0-4803-bc9b-661d8f522e94,08,07:13,3,,,,0,,,,,8,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,0-25cm,-113.027977208119,42.0236940102003
934,990bb128-179f-4324-8f3c-aaf7affcb33b,12,07:25,2,,,,0,,,,,6,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,0-25cm,-113.0278970334,42.0214816994532
935,e03d99b4-2e13-4726-bdd0-a435c9c0708a,16,07:36,3,,,,0,,,,,8,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,25-50cm,-113.027840538051,42.0193010810118
936,ab0f6c1f-f7c9-4e3e-80f5-b43f64cde41a,15,07:47,1,,,,0,,,,,6,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,0-25cm,-113.030778237747,42.0192436218269
937,4d830fe7-4255-4fdf-8fd7-335a29ef81ae,11,07:57,0,,,,0,,,,,7,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,0-25cm,-113.030840632655,42.021411586868
938,423bedb2-e27f-4c7f-8f28-639978149877,07,08:09,2,,,,7,,,,,9,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,25-50cm,-113.030944979518,42.0236439560634
939,41d2c19f-d1f4-4c7b-a539-c24056088811,06,08:21,1,,,,80,,,,,9,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,50-100cm,-113.033899758661,42.0235855279767
940,bfd8d694-86bb-4a8a-bda5-7fe5dc314276,10,08:33,0,,,,70,,,,,9,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,0-25cm,-113.033840841622,42.0214203171202
941,bc138926-4b53-4b9c-afba-843603aff0fd,14,08:46,5,,,,55,,,,,8,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,25-50cm,-113.033726575688,42.019216233982
942,5c00e504-ebb8-4c43-a258-f1d04af7e77a,13,09:00,3,,,,110,,,,,8,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,25-50cm,-113.036690028316,42.0191408294674
943,70bafed0-17c7-42d8-82cf-39e7e80dc8d6,09,09:12,2,,,,90,,,,,7,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,50-100cm,-113.0368047276,42.0213332547305
944,5e83efd3-6bf3-49bd-a91f-3a0d17b378e5,05,09:22,0,,,,115,,,,,8,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,50-100cm,-113.036888528868,42.0235163360923
945,716ee062-09db-44d8-a990-1c2489cf90b4,01,09:34,0,,,,175,,,,,7,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,50-100cm,-113.036928150895,42.0257410109208
946,6e5d4533-7d42-4e49-a559-1e6fbde6ffad,02,09:46,3,,,,100,,,,,9,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,50-100cm,-113.03396202803,42.0257837086838
947,940854cf-8e3d-4877-8f40-1a25dca70076,03,09:57,4,,,,25,,,,,9,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,50-100cm,-113.030999700985,42.0258454837416
948,7a319251-34bb-42d3-a22a-b4c6ebfee65c,04,10:08,4,,,,35,,,,,8,,,6bf915a2-44d7-44ff-8349-d0da0f62d55c,5/31/2024 4:28:18 PM,reggleston,5/31/2024 4:28:18 PM,reggleston,50-100cm,-113.028073931281,42.0259094272238
949,12e7337f-0400-44f3-98ee-6023b46836b2,13,06:53,2,,,,6,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,0-25cm,-114.06416846,42.21552268
950,7b3df3d9-2959-4602-af0c-d2db6dbf1ebc,09,06:53,0,,,,0,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,0-25cm,-114.06414775,42.21550874
951,6fa3fad1-50ec-43da-ae42-7965fbc2d574,05,06:53,0,,,,0,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,50-100cm,-114.06344794,42.21803944
952,080063f9-3bfa-4ed6-90ed-3eb411da1d39,01,06:53,0,,,,0,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,25-50cm,-114.06364947,42.22238898
953,5a9d4a1f-766c-4105-acf9-22ba2c566ec3,02,06:53,2,,,,5,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,25-50cm,-114.06103859,42.22235785
954,37049c5b-1a0f-43ec-adc6-7be619495034,06,06:53,0,,,,0,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,25-50cm,-114.06080466,42.22015291
955,5cc898a8-d22a-4434-8213-9dc7bbc8bec3,10,06:53,1,,,,0,,,,,1,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,0-25cm,-114.06079753,42.22015507
956,a5e58324-87cb-4f69-8232-e9e57643c577,14,07:02,0,,,,600,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,0-25cm,-114.06086083,42.21604383
957,8b70b8ba-f25c-4638-bcd3-b92163f74461,15,07:18,6,,,,120,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,100-150cm,-114.05767189,42.21617612
958,cf8ad1c3-664b-46b7-bf11-cc9e74e185be,16,07:34,6,,,,8,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,100-150cm,-114.05482484,42.21621241
959,a868c556-2b96-451e-b2e1-9687de054621,12,07:49,2,,,,11,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,50-100cm,-114.05486113,42.21805373
960,1e157bbe-8ebc-4a15-bfaa-ce4ba8d327f4,11,08:03,2,,,,2,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,0-25cm,-114.05772671,42.21798545
961,19d26070-306e-4d5a-ac5d-739750d51493,07,08:20,1,,,,250,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,25-50cm,-114.05769689,42.22035387
962,6caf41c8-c8ae-4162-a589-9048ea50a9e9,08,08:31,2,,,,0,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,25-50cm,-114.05492129,42.22033418
963,11f21dd0-f70c-4255-b0cb-76940c531c91,04,08:40,1,,,,0,,,,,2,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,0-25cm,-114.05493972,42.22243061
964,d795f952-4c6d-4145-9c8e-0a70ff221dd7,03,08:49,2,,,,0,,,,,0,,,5a04c231-812f-411f-9ff4-dcc1220eae2f,5/31/2024 5:19:18 PM,will.harrod,5/31/2024 5:19:18 PM,will.harrod,0-25cm,-114.05799793,42.22231118
965,5f447d3c-4604-48bc-9913-2a8bb9c189d2,08,06:02,8,,,,0,,,,,0,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.96783811,41.85128205
966,e1f8eefc-3b5d-482f-9908-1c042ffce7e1,04,06:11,7,,,,0,,,,,0,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,100-150cm,-113.96793557,41.85351385
967,a34fdf71-6d7d-4f24-93dd-c56b8ba18e25,03,06:28,4,,,,0,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97066032,41.85358922
968,bd4bc1ed-bced-43b6-8565-89c75778a206,02,06:43,4,,,,0,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97361434,41.85347376
969,ac8273e8-5b3d-4ee8-9685-366ad420d037,01,06:57,5,,,,0,,,,,0,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97658786,41.85354064
970,bb1e314d-90da-4a69-98b4-07e8932c027c,05,07:13,6,,,,0,,,,,0,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,100-150cm,-113.97672688,41.85117684
971,3bb227cd-68b0-45ec-b121-21bf42d756ca,09,07:29,4,,,,0,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97652146,41.84901242
972,6eb314a2-3ce4-40d4-8a68-18903d222530,13,07:41,6,,,,0,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,100-150cm,-113.97640958,41.84684018
973,bf35199e-45ed-4595-b6ce-a68a683785e1,14,07:52,5,,,,1,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97352446,41.84677167
974,ef07b3d2-6d8a-4d9d-8b11-6867c92cdbfa,10,08:04,2,,,,4,,,,,8,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97353169,41.84889321
975,ca662944-c467-4572-bb17-d9fec1d65b4d,06,08:17,6,,,,0,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97368462,41.85112437
976,223a5dc6-983c-4aa3-89e1-144d3434dc85,07,08:29,6,,,,3,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97070216,41.85133067
977,a9ba71ed-37f9-41a7-ba43-a3756c484bd4,11,08:42,6,,,,0,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,50-100cm,-113.97047608,41.84916324
978,e612d5ae-c1cd-4b82-8ae9-07eb3c2b2c45,15,08:54,3,,,,0,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,100-150cm,-113.97038902,41.84684567
979,103f15d8-8113-4357-8f33-2ba9e50cb81a,16,09:05,3,,,,0,,,,,1,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,100-150cm,-113.9673773,41.84690011
980,5b62c298-999c-4c52-bd0a-31c5be38f6ee,12,09:15,6,,,,0,,,,,2,,,2d274256-48ef-46c4-aeec-4eb172948fc1,5/31/2024 5:19:19 PM,will.harrod,5/31/2024 5:19:19 PM,will.harrod,100-150cm,-113.96726169,41.84884375
981,e163acb0-5b0f-4035-90c3-e679e55869f1,01,06:26,1,,,,3,,,,,0,"Indigo Bunting detected by Meelin, not put down",,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,0-25cm,-114.0002959,41.84489122
982,f2dbf357-8116-4266-b7b0-e3171db20838,02,06:44,2,,,,0,,,,,0,Indigo buntjng also detected by Merlin as was Flammulated Owl,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,0-25cm,-114.00048016,41.84267995
983,223a54b9-8c0b-4c64-8239-428166893a67,07,07:03,0,,,,0,,,,,0,,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,0-25cm,-114.00077417,41.84042588
984,b44d155c-b917-4251-80f4-325b8c5df4e3,06,07:18,3,,,,150,,,,,0,Lucy's warbler detected at end. ,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,50-100cm,-114.00350596,41.84069111
985,a61bbf22-e98b-4c55-9728-fa1caf10b288,11,07:44,1,,,,20,,,,,0,,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,0-25cm,-114.00106533,41.83822003
986,1b87e752-2dd7-4c2d-9e69-3dfa0b271e72,12,08:02,1,,,,0,,,,,0,,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,0-25cm,-113.99798492,41.83801725
987,74a1b0b9-7ada-497b-8f60-6fb7159ef88d,13,08:21,3,,,,0,,,,,0,,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,25-50cm,-113.99503432,41.83785663
988,d9c94f53-998f-432c-8991-3ae79eeb1c0e,14,08:54,1,,,,0,,,,,0,,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,0-25cm,-113.99195071,41.83761494
989,a47de078-3c91-47f3-bcf1-5df5cc5baac0,10,08:54,1,,,,0,,,,,0,Indigo bunting deteced on first Nobi,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,25-50cm,-113.99170922,41.83983968
990,31d6f285-5bab-45ad-b0e7-9569ba8c7c1a,09,09:17,1,,,,0,,,,,0,,,bf99febb-986c-414e-905a-d5dc6b02153f,5/31/2024 6:25:33 PM,will.harrod,5/31/2024 6:25:33 PM,will.harrod,25-50cm,-113.99457053,41.84017989
