"","Grid.ID","Observer.ID","Observer.Experience","Distance","Dist.Bin","Dist.Bin.Midpoint","Time.Interval","Year","Visit.ID","n.Observers"
"2358","ID-C24","Anna",1,0.026,2,0.0375,3,"Y2","Y2-V2",1
"2359","ID-C24","Anna",1,0.017,1,0.0125,1,"Y2","Y2-V2",1
"2360","ID-C24","Anna",1,0.042,2,0.0375,2,"Y2","Y2-V2",1
"2361","ID-C24","Anna",1,0.031,2,0.0375,2,"Y2","Y2-V2",1
"2362","ID-C24","Anna",1,0.066,3,0.0625,1,"Y2","Y2-V2",1
"2363","ID-C24","Anna",1,0.06,3,0.0625,1,"Y2","Y2-V2",1
"2364","ID-C24","Anna",1,0.044,2,0.0375,1,"Y2","Y2-V2",1
"2365","ID-C24","Anna",1,0.058,3,0.0625,2,"Y2","Y2-V2",1
"2366","ID-C26","Rory",2,0.035,2,0.0375,1,"Y2","Y2-V2",1
"2367","ID-C26","Rory",2,0.018,1,0.0125,2,"Y2","Y2-V2",1
"2368","ID-C26","Rory",2,0.057,3,0.0625,1,"Y2","Y2-V2",1
"2369","ID-C26","Rory",2,0.031,2,0.0375,1,"Y2","Y2-V2",1
"2370","ID-C26","Rory",2,0.042,2,0.0375,2,"Y2","Y2-V2",1
"2371","ID-C26","Rory",2,0.075,3,0.0625,2,"Y2","Y2-V2",1
"2372","ID-C26","Rory",2,0.045,2,0.0375,2,"Y2","Y2-V2",1
"2373","ID-C26","Rory",2,0.028,2,0.0375,2,"Y2","Y2-V2",1
"2374","ID-C26","Rory",2,0.069,3,0.0625,2,"Y2","Y2-V2",1
"2375","ID-C26","Rory",2,0.019,1,0.0125,3,"Y2","Y2-V2",1
"2376","ID-C26","Rory",2,0.033,2,0.0375,1,"Y2","Y2-V2",1
"2377","ID-C26","Rory",2,0.014,1,0.0125,2,"Y2","Y2-V2",1
"2378","ID-C26","Rory",2,0.037,2,0.0375,1,"Y2","Y2-V2",1
"2379","ID-C26","Rory",2,0.024,1,0.0125,1,"Y2","Y2-V2",1
"2380","ID-C26","Rory",2,0.046,2,0.0375,1,"Y2","Y2-V2",1
"2381","ID-C26","Rory",2,0.052,3,0.0625,1,"Y2","Y2-V2",1
"2382","ID-C26","Rory",2,0.047,2,0.0375,2,"Y2","Y2-V2",1
"2383","ID-C26","Rory",2,0.042,2,0.0375,2,"Y2","Y2-V2",1
"2384","ID-C26","Rory",2,0.046,2,0.0375,3,"Y2","Y2-V2",1
"2385","ID-C26","Rory",2,0.017,1,0.0125,1,"Y2","Y2-V2",1
"2386","ID-C26","Rory",2,0.01,1,0.0125,1,"Y2","Y2-V2",1
"2387","ID-C26","Rory",2,0.053,3,0.0625,1,"Y2","Y2-V2",1
"2388","ID-C26","Rory",2,0.046,2,0.0375,3,"Y2","Y2-V2",1
"2389","ID-C26","Rory",2,0.075,3,0.0625,1,"Y2","Y2-V2",1
"2390","ID-C26","Rory",2,0.042,2,0.0375,2,"Y2","Y2-V2",1
"2391","ID-C26","Rory",2,0.026,2,0.0375,3,"Y2","Y2-V2",1
"2392","ID-C26","Rory",2,0.053,3,0.0625,1,"Y2","Y2-V2",1
"2393","ID-C26","Rory",2,0.062,3,0.0625,1,"Y2","Y2-V2",1
"2394","ID-C28","Anna",1,0.11,5,0.1125,2,"Y2","Y2-V2",1
"2395","ID-C28","Anna",1,0.07,3,0.0625,1,"Y2","Y2-V2",1
"2396","ID-C28","Anna",1,0.021,1,0.0125,2,"Y2","Y2-V2",1
"2397","ID-C28","Anna",1,0.088,4,0.0875,1,"Y2","Y2-V2",1
"2398","ID-C28","Anna",1,0.103,5,0.1125,1,"Y2","Y2-V2",1
"2399","ID-C28","Anna",1,0.089,4,0.0875,1,"Y2","Y2-V2",1
"2400","ID-C28","Anna",1,0.042,2,0.0375,2,"Y2","Y2-V2",1
"2401","ID-C28","Anna",1,0.026,2,0.0375,2,"Y2","Y2-V2",1
"2402","ID-C28","Anna",1,0.118,5,0.1125,1,"Y2","Y2-V2",1
"2403","ID-C28","Anna",1,0.087,4,0.0875,1,"Y2","Y2-V2",1
"2404","ID-C28","Anna",1,0.021,1,0.0125,1,"Y2","Y2-V2",1
"2405","ID-C28","Anna",1,0.029,2,0.0375,1,"Y2","Y2-V2",1
"2406","ID-C28","Anna",1,0.009,1,0.0125,1,"Y2","Y2-V2",1
"2407","ID-C28","Anna",1,0.015,1,0.0125,3,"Y2","Y2-V2",1
"2408","ID-C28","Anna",1,0.015,1,0.0125,3,"Y2","Y2-V2",1
"2409","ID-C28","Anna",1,0.036,2,0.0375,1,"Y2","Y2-V2",1
"2410","ID-C28","Anna",1,0.045,2,0.0375,1,"Y2","Y2-V2",1
"2411","ID-C28","Anna",1,0.08,4,0.0875,1,"Y2","Y2-V2",1
"2412","ID-C28","Anna",1,0.082,4,0.0875,1,"Y2","Y2-V2",1
"2413","ID-C28","Anna",1,0.056,3,0.0625,2,"Y2","Y2-V2",1
"2414","ID-C28","Anna",1,0.048,2,0.0375,1,"Y2","Y2-V2",1
"2415","ID-C28","Anna",1,0.02,1,0.0125,1,"Y2","Y2-V2",1
"2416","ID-C28","Anna",1,0.047,2,0.0375,1,"Y2","Y2-V2",1
"2417","ID-C28","Anna",1,0.018,1,0.0125,1,"Y2","Y2-V2",1
"2418","ID-C28","Anna",1,0.033,2,0.0375,3,"Y2","Y2-V2",1
"2419","ID-C28","Anna",1,0.113,5,0.1125,1,"Y2","Y2-V2",1
"2420","ID-C28","Anna",1,0.048,2,0.0375,1,"Y2","Y2-V2",1
"2421","ID-C28","Anna",1,0.021,1,0.0125,1,"Y2","Y2-V2",1
"2422","ID-C28","Anna",1,0.072,3,0.0625,1,"Y2","Y2-V2",1
"2423","ID-C28","Anna",1,0.027,2,0.0375,3,"Y2","Y2-V2",1
"2424","ID-C28","Anna",1,0.019,1,0.0125,1,"Y2","Y2-V2",1
"2425","ID-C28","Anna",1,0.048,2,0.0375,1,"Y2","Y2-V2",1
"2426","ID-C28","Anna",1,0.035,2,0.0375,2,"Y2","Y2-V2",1
"2427","UT-B01","Andrew",1,0.1,4,0.0875,2,"Y2","Y2-V2",1
"2428","UT-B01","Andrew",1,0.105,5,0.1125,1,"Y2","Y2-V2",1
"2429","UT-B01","Andrew",1,0.035,2,0.0375,1,"Y2","Y2-V2",1
"2430","UT-B01","Andrew",1,0.055,3,0.0625,1,"Y2","Y2-V2",1
"2431","UT-B01","Andrew",1,0.075,3,0.0625,1,"Y2","Y2-V2",1
"2432","UT-B01","Andrew",1,0.035,2,0.0375,1,"Y2","Y2-V2",1
"2433","UT-B01","Andrew",1,0.085,4,0.0875,1,"Y2","Y2-V2",1
"2434","UT-B01","Andrew",1,0.055,3,0.0625,3,"Y2","Y2-V2",1
"2435","UT-B01","Andrew",1,0.021,1,0.0125,2,"Y2","Y2-V2",1
"2436","UT-B05","Trey",2,0.114,5,0.1125,3,"Y2","Y2-V2",1
"2437","UT-B05","Trey",2,0.103,5,0.1125,1,"Y2","Y2-V2",1
"2438","UT-B05","Trey",2,0.053,3,0.0625,1,"Y2","Y2-V2",1
"2439","UT-B05","Trey",2,0.046,2,0.0375,1,"Y2","Y2-V2",1
"2440","UT-B05","Trey",2,0.048,2,0.0375,1,"Y2","Y2-V2",1
"2441","UT-B05","Trey",2,0.063,3,0.0625,1,"Y2","Y2-V2",1
"2442","UT-B05","Trey",2,0.112,5,0.1125,1,"Y2","Y2-V2",1
"2443","UT-B06","Keramie",1,0.088,4,0.0875,1,"Y2","Y2-V2",1
"2444","UT-B08","Will",2,0.122,5,0.1125,1,"Y2","Y2-V2",1
"2445","UT-B08","Will",2,0.107,5,0.1125,1,"Y2","Y2-V2",1
"2446","UT-B08","Will",2,0.048,2,0.0375,2,"Y2","Y2-V2",1
"2447","UT-B08","Will",2,0.104,5,0.1125,1,"Y2","Y2-V2",1
"2448","UT-B08","Will",2,0.067,3,0.0625,2,"Y2","Y2-V2",1
"2449","UT-B08","Will",2,0.075,3,0.0625,1,"Y2","Y2-V2",1
"2450","UT-B08","Will",2,0.106,5,0.1125,1,"Y2","Y2-V2",1
"2451","UT-B08","Will",2,0.094,4,0.0875,1,"Y2","Y2-V2",1
"2452","UT-B08","Will",2,0.098,4,0.0875,1,"Y2","Y2-V2",1
"2453","UT-B08","Will",2,0.021,1,0.0125,1,"Y2","Y2-V2",1
"2454","UT-B08","Will",2,0.023,1,0.0125,1,"Y2","Y2-V2",1
"2455","UT-B08","Will",2,0.12,5,0.1125,1,"Y2","Y2-V2",1
"2456","UT-B08","Will",2,0.081,4,0.0875,1,"Y2","Y2-V2",1
"2457","UT-B08","Will",2,0.105,5,0.1125,1,"Y2","Y2-V2",1
"2458","UT-B08","Will",2,0.089,4,0.0875,1,"Y2","Y2-V2",1
"2459","UT-B08","Will",2,0.069,3,0.0625,1,"Y2","Y2-V2",1
"2460","UT-B08","Will",2,0.118,5,0.1125,1,"Y2","Y2-V2",1
"2461","UT-B08","Will",2,0.1,4,0.0875,1,"Y2","Y2-V2",1
"2462","UT-B08","Will",2,0.12,5,0.1125,1,"Y2","Y2-V2",1
"2463","UT-B15","Thea",2,0.041,2,0.0375,1,"Y2","Y2-V2",1
"2464","UT-B15","Thea",2,0.047,2,0.0375,3,"Y2","Y2-V2",1
"2465","UT-B15","Thea",2,0.044,2,0.0375,1,"Y2","Y2-V2",1
"2466","UT-B15","Thea",2,0.02,1,0.0125,1,"Y2","Y2-V2",1
"2467","UT-B15","Thea",2,0.05,2,0.0375,1,"Y2","Y2-V2",1
"2468","UT-B15","Thea",2,0.046,2,0.0375,1,"Y2","Y2-V2",1
"2469","UT-B15","Thea",2,0.056,3,0.0625,1,"Y2","Y2-V2",1
"2470","UT-B15","Thea",2,0.08,4,0.0875,1,"Y2","Y2-V2",1
"2471","UT-B15","Thea",2,0.021,1,0.0125,2,"Y2","Y2-V2",1
"2472","UT-B15","Thea",2,0.021,1,0.0125,1,"Y2","Y2-V2",1
"2473","UT-B15","Thea",2,0.076,4,0.0875,1,"Y2","Y2-V2",1
"2474","UT-B15","Thea",2,0.077,4,0.0875,1,"Y2","Y2-V2",1
"2475","UT-B15","Thea",2,0.066,3,0.0625,2,"Y2","Y2-V2",1
"2476","UT-B15","Thea",2,0.091,4,0.0875,1,"Y2","Y2-V2",1
"2477","UT-B15","Thea",2,0.091,4,0.0875,2,"Y2","Y2-V2",1
"2478","UT-B15","Thea",2,0.098,4,0.0875,2,"Y2","Y2-V2",1
"2479","UT-B15","Thea",2,0.027,2,0.0375,2,"Y2","Y2-V2",1
"2480","UT-B17","Thea",2,0.018,1,0.0125,1,"Y2","Y2-V2",1
"2481","UT-B17","Thea",2,0.022,1,0.0125,1,"Y2","Y2-V2",1
"2482","UT-B17","Thea",2,0.112,5,0.1125,1,"Y2","Y2-V2",1
"2483","UT-B17","Thea",2,0.035,2,0.0375,3,"Y2","Y2-V2",1
"2484","UT-B17","Thea",2,0.069,3,0.0625,1,"Y2","Y2-V2",1
"2485","UT-B17","Thea",2,0.035,2,0.0375,1,"Y2","Y2-V2",1
"2486","UT-B17","Thea",2,0.013,1,0.0125,1,"Y2","Y2-V2",1
"2487","UT-B17","Thea",2,0.079,4,0.0875,1,"Y2","Y2-V2",1
"2488","UT-B17","Thea",2,0.036,2,0.0375,1,"Y2","Y2-V2",1
"2489","UT-B17","Thea",2,0.089,4,0.0875,1,"Y2","Y2-V2",1
"2490","UT-B19","Anna",1,0.02,1,0.0125,2,"Y2","Y2-V2",1
"2491","UT-B19","Anna",1,0.016,1,0.0125,3,"Y2","Y2-V2",1
"2492","UT-B19","Anna",1,0.037,2,0.0375,1,"Y2","Y2-V2",1
"2493","UT-B19","Anna",1,0.101,5,0.1125,2,"Y2","Y2-V2",1
"2494","UT-B19","Anna",1,0.01,1,0.0125,1,"Y2","Y2-V2",1
"2495","UT-B19","Anna",1,0.02,1,0.0125,2,"Y2","Y2-V2",1
"2496","UT-B19","Anna",1,0.007,1,0.0125,2,"Y2","Y2-V2",1
"2497","UT-B19","Anna",1,0.015,1,0.0125,1,"Y2","Y2-V2",1
"2498","UT-B19","Anna",1,0.01,1,0.0125,2,"Y2","Y2-V2",1
"2499","UT-B19","Anna",1,0.01,1,0.0125,1,"Y2","Y2-V2",1
"2500","UT-B19","Anna",1,0.025,1,0.0125,2,"Y2","Y2-V2",1
"2501","UT-B19","Anna",1,0.051,3,0.0625,1,"Y2","Y2-V2",1
"2502","UT-B19","Anna",1,0.014,1,0.0125,2,"Y2","Y2-V2",1
"2503","UT-B19","Anna",1,0.025,1,0.0125,3,"Y2","Y2-V2",1
"2504","UT-B19","Anna",1,0.019,1,0.0125,2,"Y2","Y2-V2",1
"2505","UT-B19","Anna",1,0.014,1,0.0125,1,"Y2","Y2-V2",1
"2506","UT-B19","Anna",1,0.026,2,0.0375,3,"Y2","Y2-V2",1
"2507","UT-B19","Anna",1,0.038,2,0.0375,2,"Y2","Y2-V2",1
"2508","UT-B19","Anna",1,0.029,2,0.0375,2,"Y2","Y2-V2",1
"2509","UT-B22","Thea",2,0.073,3,0.0625,1,"Y2","Y2-V2",1
"2510","UT-B22","Thea",2,0.036,2,0.0375,2,"Y2","Y2-V2",1
"2511","UT-B22","Thea",2,0.081,4,0.0875,1,"Y2","Y2-V2",1
"2512","UT-B22","Thea",2,0.071,3,0.0625,1,"Y2","Y2-V2",1
"2513","UT-B22","Thea",2,0.095,4,0.0875,1,"Y2","Y2-V2",1
"2514","UT-B22","Thea",2,0.083,4,0.0875,1,"Y2","Y2-V2",1
"2515","UT-B22","Thea",2,0.08,4,0.0875,1,"Y2","Y2-V2",1
"2516","UT-B22","Thea",2,0.125,5,0.1125,1,"Y2","Y2-V2",1
"2517","UT-B22","Thea",2,0.028,2,0.0375,1,"Y2","Y2-V2",1
"2518","UT-B22","Thea",2,0.012,1,0.0125,1,"Y2","Y2-V2",1
"2519","UT-B22","Thea",2,0.023,1,0.0125,1,"Y2","Y2-V2",1
"2520","UT-B22","Thea",2,0.095,4,0.0875,3,"Y2","Y2-V2",1
"2521","UT-B22","Thea",2,0.03,2,0.0375,2,"Y2","Y2-V2",1
"2522","UT-B22","Thea",2,0.086,4,0.0875,2,"Y2","Y2-V2",1
"2523","UT-B22","Thea",2,0.048,2,0.0375,2,"Y2","Y2-V2",1
"2524","UT-B22","Thea",2,0.103,5,0.1125,1,"Y2","Y2-V2",1
"2525","UT-B22","Thea",2,0.081,4,0.0875,1,"Y2","Y2-V2",1
"2526","UT-B22","Thea",2,0.113,5,0.1125,1,"Y2","Y2-V2",1
"2527","UT-B22","Thea",2,0.102,5,0.1125,2,"Y2","Y2-V2",1
"2528","UT-B22","Thea",2,0.105,5,0.1125,2,"Y2","Y2-V2",1
"2529","UT-B22","Thea",2,0.118,5,0.1125,2,"Y2","Y2-V2",1
"2530","UT-B22","Thea",2,0.051,3,0.0625,1,"Y2","Y2-V2",1
"2531","UT-B22","Thea",2,0.087,4,0.0875,1,"Y2","Y2-V2",1
"2532","UT-B22","Thea",2,0.055,3,0.0625,2,"Y2","Y2-V2",1
"2533","UT-B22","Thea",2,0.015,1,0.0125,3,"Y2","Y2-V2",1
"2534","UT-B22","Thea",2,0.09,4,0.0875,1,"Y2","Y2-V2",1
"2535","UT-B22","Thea",2,0.099,4,0.0875,1,"Y2","Y2-V2",1
"2536","UT-B24","Thea",2,0.021,1,0.0125,1,"Y2","Y2-V2",1
"2537","UT-B24","Thea",2,0.046,2,0.0375,1,"Y2","Y2-V2",1
"2538","UT-B24","Thea",2,0.048,2,0.0375,3,"Y2","Y2-V2",1
"2539","UT-B24","Thea",2,0.109,5,0.1125,3,"Y2","Y2-V2",1
"2540","UT-B24","Thea",2,0.109,5,0.1125,1,"Y2","Y2-V2",1
"2541","UT-B24","Thea",2,0.119,5,0.1125,3,"Y2","Y2-V2",1
"2542","UT-B24","Thea",2,0.056,3,0.0625,3,"Y2","Y2-V2",1
"2543","UT-B24","Thea",2,0.095,4,0.0875,1,"Y2","Y2-V2",1
"2544","UT-B24","Thea",2,0.087,4,0.0875,2,"Y2","Y2-V2",1
"2545","UT-B24","Thea",2,0.116,5,0.1125,2,"Y2","Y2-V2",1
"2546","UT-B24","Thea",2,0.035,2,0.0375,3,"Y2","Y2-V2",1
"2547","UT-B24","Thea",2,0.061,3,0.0625,1,"Y2","Y2-V2",1
"2548","UT-B24","Thea",2,0.037,2,0.0375,1,"Y2","Y2-V2",1
"2549","UT-B24","Thea",2,0.115,5,0.1125,2,"Y2","Y2-V2",1
"2550","UT-B24","Thea",2,0.052,3,0.0625,2,"Y2","Y2-V2",1
"2551","UT-B25","Andrew",1,0.045,2,0.0375,1,"Y2","Y2-V2",1
"2552","UT-B25","Andrew",1,0.062,3,0.0625,3,"Y2","Y2-V2",1
"2553","UT-B25","Andrew",1,0.11,5,0.1125,1,"Y2","Y2-V2",1
"2554","UT-B25","Andrew",1,0.03,2,0.0375,1,"Y2","Y2-V2",1
"2555","UT-B25","Andrew",1,0.027,2,0.0375,2,"Y2","Y2-V2",1
"2556","UT-B25","Andrew",1,0.096,4,0.0875,2,"Y2","Y2-V2",1
"2557","UT-B25","Andrew",1,0.054,3,0.0625,1,"Y2","Y2-V2",1
"2558","UT-B25","Andrew",1,0.095,4,0.0875,1,"Y2","Y2-V2",1
"2559","UT-B25","Andrew",1,0.065,3,0.0625,1,"Y2","Y2-V2",1
"2560","UT-B25","Andrew",1,0.11,5,0.1125,1,"Y2","Y2-V2",1
"2561","UT-B25","Andrew",1,0.009,1,0.0125,2,"Y2","Y2-V2",1
"2562","UT-B25","Andrew",1,0.04,2,0.0375,1,"Y2","Y2-V2",1
"2563","UT-B25","Andrew",1,0.025,1,0.0125,1,"Y2","Y2-V2",1
"2564","UT-B25","Andrew",1,0.053,3,0.0625,1,"Y2","Y2-V2",1
"2565","UT-B27","Anna",1,0.04,2,0.0375,1,"Y2","Y2-V2",1
"2566","UT-B27","Anna",1,0.043,2,0.0375,2,"Y2","Y2-V2",1
"2567","UT-B27","Anna",1,0.051,3,0.0625,3,"Y2","Y2-V2",1
"2568","UT-B27","Anna",1,0.051,3,0.0625,3,"Y2","Y2-V2",1
"2569","UT-B27","Anna",1,0.025,1,0.0125,1,"Y2","Y2-V2",1
"2570","UT-B27","Anna",1,0.046,2,0.0375,1,"Y2","Y2-V2",1
"2571","UT-B27","Anna",1,0.021,1,0.0125,3,"Y2","Y2-V2",1
"2572","UT-B27","Anna",1,0.059,3,0.0625,1,"Y2","Y2-V2",1
"2573","UT-B27","Anna",1,0.047,2,0.0375,1,"Y2","Y2-V2",1
"2574","UT-B27","Anna",1,0.087,4,0.0875,1,"Y2","Y2-V2",1
"2575","UT-B27","Anna",1,0.023,1,0.0125,3,"Y2","Y2-V2",1
"2576","UT-B27","Anna",1,0.03,2,0.0375,1,"Y2","Y2-V2",1
"2577","UT-B27","Anna",1,0.029,2,0.0375,1,"Y2","Y2-V2",1
"2578","UT-B27","Anna",1,0.025,1,0.0125,2,"Y2","Y2-V2",1
"2579","UT-B27","Anna",1,0.058,3,0.0625,3,"Y2","Y2-V2",1
"2580","UT-B27","Anna",1,0.05,2,0.0375,1,"Y2","Y2-V2",1
"2581","UT-B27","Anna",1,0.06,3,0.0625,1,"Y2","Y2-V2",1
"2582","UT-B27","Anna",1,0.036,2,0.0375,1,"Y2","Y2-V2",1
"2583","UT-B27","Anna",1,0.092,4,0.0875,1,"Y2","Y2-V2",1
"2584","UT-B27","Anna",1,0.03,2,0.0375,1,"Y2","Y2-V2",1
"2585","UT-B27","Anna",1,0.034,2,0.0375,1,"Y2","Y2-V2",1
"2586","UT-B27","Anna",1,0.088,4,0.0875,1,"Y2","Y2-V2",1
"2587","UT-B27","Anna",1,0.079,4,0.0875,1,"Y2","Y2-V2",1
"2588","UT-B27","Anna",1,0.064,3,0.0625,2,"Y2","Y2-V2",1
"2589","UT-B27","Anna",1,0.039,2,0.0375,1,"Y2","Y2-V2",1
"2590","UT-B27","Anna",1,0.042,2,0.0375,1,"Y2","Y2-V2",1
"2591","UT-B27","Anna",1,0.02,1,0.0125,1,"Y2","Y2-V2",1
"2592","UT-B27","Anna",1,0.079,4,0.0875,2,"Y2","Y2-V2",1
"2593","UT-B27","Anna",1,0.062,3,0.0625,3,"Y2","Y2-V2",1
"2594","UT-B27","Anna",1,0.035,2,0.0375,1,"Y2","Y2-V2",1
"2595","UT-B27","Anna",1,0.085,4,0.0875,1,"Y2","Y2-V2",1
"2596","UT-B27","Anna",1,0.045,2,0.0375,1,"Y2","Y2-V2",1
"2597","UT-B27","Anna",1,0.018,1,0.0125,1,"Y2","Y2-V2",1
"2598","UT-B27","Anna",1,0.067,3,0.0625,1,"Y2","Y2-V2",1
"2599","UT-B27","Anna",1,0.019,1,0.0125,1,"Y2","Y2-V2",1
"2600","UT-B30","Devin",1,0.073,3,0.0625,1,"Y2","Y2-V2",1
"2601","UT-B30","Devin",1,0.071,3,0.0625,1,"Y2","Y2-V2",1
"2602","UT-B30","Devin",1,0.038,2,0.0375,1,"Y2","Y2-V2",1
"2603","UT-B30","Devin",1,0.077,4,0.0875,2,"Y2","Y2-V2",1
"2604","UT-B30","Devin",1,0.038,2,0.0375,1,"Y2","Y2-V2",1
"2605","UT-B30","Devin",1,0.087,4,0.0875,2,"Y2","Y2-V2",1
"2606","UT-B30","Devin",1,0.033,2,0.0375,3,"Y2","Y2-V2",1
"2607","UT-B30","Devin",1,0.051,3,0.0625,2,"Y2","Y2-V2",1
"2608","UT-B30","Devin",1,0.036,2,0.0375,3,"Y2","Y2-V2",1
"2609","UT-B30","Devin",1,0.035,2,0.0375,3,"Y2","Y2-V2",1
"2610","UT-B30","Devin",1,0.056,3,0.0625,1,"Y2","Y2-V2",1
"2611","UT-B30","Devin",1,0.054,3,0.0625,2,"Y2","Y2-V2",1
"2612","UT-B30","Devin",1,0.107,5,0.1125,2,"Y2","Y2-V2",1
"2613","UT-B30","Devin",1,0.102,5,0.1125,2,"Y2","Y2-V2",1
"2614","UT-B30","Devin",1,0.073,3,0.0625,1,"Y2","Y2-V2",1
"2615","UT-B30","Devin",1,0.045,2,0.0375,1,"Y2","Y2-V2",1
"2616","UT-B30","Devin",1,0.113,5,0.1125,1,"Y2","Y2-V2",1
"2617","UT-B30","Devin",1,0.014,1,0.0125,3,"Y2","Y2-V2",1
"2618","UT-B30","Devin",1,0.093,4,0.0875,1,"Y2","Y2-V2",1
"2619","UT-B30","Devin",1,0.082,4,0.0875,1,"Y2","Y2-V2",1
"2620","UT-B30","Devin",1,0.074,3,0.0625,1,"Y2","Y2-V2",1
"2621","UT-B30","Devin",1,0.085,4,0.0875,1,"Y2","Y2-V2",1
"2622","UT-B30","Devin",1,0.111,5,0.1125,2,"Y2","Y2-V2",1
"2623","UT-B30","Devin",1,0.029,2,0.0375,3,"Y2","Y2-V2",1
"2624","UT-B30","Devin",1,0.072,3,0.0625,2,"Y2","Y2-V2",1
"2625","UT-B30","Devin",1,0.072,3,0.0625,2,"Y2","Y2-V2",1
"2626","UT-B30","Devin",1,0.041,2,0.0375,2,"Y2","Y2-V2",1
"2627","UT-B30","Devin",1,0.055,3,0.0625,3,"Y2","Y2-V2",1
"2628","UT-B30","Devin",1,0.052,3,0.0625,1,"Y2","Y2-V2",1
"2629","UT-B30","Devin",1,0.124,5,0.1125,1,"Y2","Y2-V2",1
"2630","UT-B30","Devin",1,0.049,2,0.0375,2,"Y2","Y2-V2",1
"2631","UT-B30","Devin",1,0.085,4,0.0875,2,"Y2","Y2-V2",1
"2632","UT-B30","Devin",1,0.038,2,0.0375,3,"Y2","Y2-V2",1
"2633","UT-B30","Devin",1,0.101,5,0.1125,3,"Y2","Y2-V2",1
"2634","UT-B30","Devin",1,0.074,3,0.0625,2,"Y2","Y2-V2",1
"2635","UT-C01","Rory",2,0.073,3,0.0625,1,"Y2","Y2-V2",1
"2636","UT-C01","Rory",2,0.063,3,0.0625,1,"Y2","Y2-V2",1
"2637","UT-C01","Rory",2,0.05,2,0.0375,2,"Y2","Y2-V2",1
"2638","UT-C01","Rory",2,0.04,2,0.0375,1,"Y2","Y2-V2",1
"2639","UT-C01","Rory",2,0.049,2,0.0375,1,"Y2","Y2-V2",1
"2640","UT-C01","Rory",2,0.075,3,0.0625,2,"Y2","Y2-V2",1
"2641","UT-C01","Rory",2,0.051,3,0.0625,1,"Y2","Y2-V2",1
"2642","UT-C01","Rory",2,0.029,2,0.0375,1,"Y2","Y2-V2",1
"2643","UT-C01","Rory",2,0.031,2,0.0375,1,"Y2","Y2-V2",1
"2644","UT-C01","Rory",2,0.055,3,0.0625,2,"Y2","Y2-V2",1
"2645","UT-C01","Rory",2,0.037,2,0.0375,1,"Y2","Y2-V2",1
"2646","UT-C01","Rory",2,0.026,2,0.0375,1,"Y2","Y2-V2",1
"2647","UT-C01","Rory",2,0.052,3,0.0625,2,"Y2","Y2-V2",1
"2648","UT-C01","Rory",2,0.029,2,0.0375,1,"Y2","Y2-V2",1
"2649","UT-C01","Rory",2,0.063,3,0.0625,1,"Y2","Y2-V2",1
"2650","UT-C01","Rory",2,0.072,3,0.0625,1,"Y2","Y2-V2",1
"2651","UT-C01","Rory",2,0.041,2,0.0375,1,"Y2","Y2-V2",1
"2652","UT-C05","Anna",1,0.018,1,0.0125,3,"Y2","Y2-V2",1
"2653","UT-C05","Anna",1,0.054,3,0.0625,1,"Y2","Y2-V2",1
"2654","UT-C05","Anna",1,0.02,1,0.0125,1,"Y2","Y2-V2",1
"2655","UT-C05","Anna",1,0.07,3,0.0625,1,"Y2","Y2-V2",1
"2656","UT-C05","Anna",1,0.026,2,0.0375,1,"Y2","Y2-V2",1
"2657","UT-C05","Anna",1,0.024,1,0.0125,1,"Y2","Y2-V2",1
"2658","UT-C15","Devin",1,0.122,5,0.1125,1,"Y2","Y2-V2",1
"2659","UT-C15","Devin",1,0.044,2,0.0375,2,"Y2","Y2-V2",1
"2660","UT-C15","Devin",1,0.089,4,0.0875,1,"Y2","Y2-V2",1
"2661","UT-C15","Devin",1,0.046,2,0.0375,1,"Y2","Y2-V2",1
"2662","UT-C15","Devin",1,0.055,3,0.0625,2,"Y2","Y2-V2",1
"2663","UT-C15","Devin",1,0.065,3,0.0625,1,"Y2","Y2-V2",1
"2664","UT-C15","Devin",1,0.071,3,0.0625,3,"Y2","Y2-V2",1
"2665","UT-C15","Devin",1,0.031,2,0.0375,1,"Y2","Y2-V2",1
"2666","UT-C15","Devin",1,0.026,2,0.0375,2,"Y2","Y2-V2",1
"2667","UT-C15","Devin",1,0.122,5,0.1125,2,"Y2","Y2-V2",1
"2668","UT-C15","Devin",1,0.038,2,0.0375,1,"Y2","Y2-V2",1
"2669","UT-C15","Devin",1,0.034,2,0.0375,2,"Y2","Y2-V2",1
"2670","UT-C15","Devin",1,0.062,3,0.0625,1,"Y2","Y2-V2",1
"2671","UT-C16","Trey",2,0.103,5,0.1125,1,"Y2","Y2-V2",1
"2672","UT-C16","Trey",2,0.047,2,0.0375,1,"Y2","Y2-V2",1
"2673","UT-C17","Devin",1,0.102,5,0.1125,3,"Y2","Y2-V2",1
"2674","UT-C19","Rory",2,0.075,3,0.0625,1,"Y2","Y2-V2",2
"2675","UT-C19","Rory",2,0.04,2,0.0375,1,"Y2","Y2-V2",2
"2676","UT-C19","Rory",2,0.085,4,0.0875,2,"Y2","Y2-V2",2
"2677","UT-C19","Rory",2,0.02,1,0.0125,2,"Y2","Y2-V2",2
"2678","UT-C19","Will",2,0.078,4,0.0875,2,"Y2","Y2-V2",2
"2679","UT-C19","Rory",2,0.029,2,0.0375,1,"Y2","Y2-V2",2
"2680","UT-C19","Rory",2,0.095,4,0.0875,2,"Y2","Y2-V2",2
